371664,0.96,-10.45,-1.19,-0.11,-0.34,0.03,19.84
371766,-1.70,-9.79,1.56,-0.02,0.50,-0.00,19.85
371868,-1.95,-9.54,2.67,-0.14,-0.51,0.03,19.85
371970,0.91,-10.62,-1.94,-0.04,0.31,0.02,19.84
372072,-3.54,-9.10,4.05,-0.08,-0.02,0.01,19.84
372174,0.94,-10.45,-0.95,-0.11,-0.43,0.04,19.85
372276,-1.75,-9.76,1.65,-0.00,0.56,0.01,19.83
372378,-2.09,-9.36,2.97,-0.14,-0.56,0.03,19.84
372480,1.66,-10.51,-2.71,-0.04,0.21,0.03,19.85
372582,-3.68,-8.92,3.97,-0.05,0.15,0.01,19.84
372684,0.80,-10.27,-0.50,-0.13,-0.51,0.04,19.84
372786,-1.18,-9.99,0.88,0.01,0.59,0.00,19.84
372888,-2.95,-9.15,3.49,-0.14,-0.45,0.02,19.83
372990,1.77,-10.64,-2.61,-0.06,0.10,0.02,19.84
373090,-3.74,-8.94,4.21,-0.06,0.07,0.01,19.84
373192,1.15,-10.41,-1.13,-0.13,-0.45,0.03,19.84
373294,-1.67,-9.75,1.69,0.00,0.59,0.00,19.84
373396,-2.29,-9.37,3.19,-0.15,-0.56,0.03,19.85
373498,1.71,-10.62,-2.74,-0.04,0.18,0.03,19.85
373600,-3.64,-8.89,3.98,-0.05,0.17,0.01,19.84
373702,0.71,-10.17,-0.40,-0.13,-0.50,0.04,19.84
373804,-1.17,-9.85,0.93,0.01,0.58,0.01,19.84
373906,-2.90,-9.09,3.31,-0.14,-0.43,0.02,19.84
374008,1.63,-10.69,-2.49,-0.05,0.09,0.03,19.85
374110,-3.54,-9.18,3.76,-0.04,0.23,0.00,19.84
374212,-0.06,-10.13,0.39,-0.13,-0.56,0.03,19.84
374314,-0.28,-10.32,-0.33,-0.02,0.56,0.00,19.84
374414,-2.58,-9.30,3.20,-0.14,-0.48,0.02,19.85
374516,1.48,-10.72,-2.53,-0.05,0.16,0.02,19.84
374618,-3.58,-9.09,4.02,-0.05,0.15,0.01,19.84
374720,0.73,-10.27,-0.40,-0.12,-0.50,0.04,19.84
374822,-0.66,-10.03,0.08,-0.00,0.59,0.01,19.84
374924,-2.94,-8.96,3.37,-0.13,-0.46,0.02,19.84
375026,1.89,-10.52,-2.62,-0.05,0.07,0.03,19.84
375128,-3.62,-8.99,3.92,-0.03,0.29,0.01,19.85
375230,-0.25,-10.05,0.66,-0.15,-0.62,0.04,19.86
375332,0.09,-10.46,-0.70,-0.00,0.55,0.01,19.84
375434,-3.46,-8.99,4.08,-0.12,-0.34,0.01,19.85
375536,1.72,-10.59,-2.13,-0.07,-0.13,0.03,19.86
375636,-3.65,-9.10,4.01,-0.05,0.20,0.00,19.85
375738,0.22,-10.23,0.18,-0.14,-0.57,0.04,19.84
375840,-0.69,-10.16,0.04,0.00,0.59,0.01,19.85
375942,-2.83,-9.28,3.17,-0.13,-0.40,0.02,19.85
376044,1.43,-10.69,-2.43,-0.05,0.10,0.03,19.84
376146,-3.17,-9.21,3.63,-0.04,0.25,0.01,19.85
376248,0.11,-10.10,0.10,-0.12,-0.48,0.04,19.84
376350,-0.99,-9.89,0.35,-0.02,0.50,0.01,19.84
376452,-2.25,-9.17,2.41,-0.12,-0.42,0.03,19.84
376554,1.11,-10.35,-1.91,-0.05,0.11,0.03,19.85
376656,-3.19,-9.08,3.78,-0.05,0.10,0.01,19.85
376758,0.56,-10.13,-0.49,-0.12,-0.40,0.03,19.84
376860,-1.41,-9.73,0.90,-0.01,0.48,0.00,19.85
376962,-1.87,-9.43,2.29,-0.14,-0.48,0.02,19.85
377062,-0.19,-10.30,-0.50,-0.01,0.45,0.01,19.84
377164,-3.10,-9.16,4.01,-0.11,-0.22,0.01,19.84
377266,1.05,-10.58,-1.64,-0.06,-0.05,0.02,19.85
377368,-2.96,-9.32,2.96,-0.05,0.26,-0.00,19.84
377470,-0.36,-10.05,0.22,-0.13,-0.47,0.03,19.85
377572,-0.62,-10.17,-0.23,-0.02,0.48,0.00,19.84
377674,-2.67,-9.33,3.27,-0.12,-0.37,0.02,19.84
377776,1.07,-10.64,-1.82,-0.05,0.11,0.02,19.84
377878,-3.24,-9.27,3.44,-0.04,0.22,0.01,19.84
377980,0.25,-10.26,-0.02,-0.12,-0.47,0.04,19.84
378082,-1.13,-10.00,0.56,-0.01,0.51,0.01,19.84
378184,-2.66,-9.20,3.07,-0.13,-0.41,0.02,19.83
378286,1.36,-10.46,-2.25,-0.05,0.12,0.03,19.84
378386,-3.41,-8.98,3.79,-0.08,-0.06,0.02,19.84
378488,1.00,-10.23,-1.30,-0.11,-0.35,0.04,19.85
378590,-2.00,-9.43,2.18,-0.01,0.47,0.01,19.85
378692,-1.50,-9.49,2.46,-0.14,-0.55,0.03,19.85
378794,0.85,-10.48,-2.03,-0.03,0.31,0.02,19.85
378896,-3.41,-8.97,3.75,-0.08,-0.05,0.01,19.86
378998,1.18,-10.41,-1.52,-0.10,-0.28,0.03,19.84
379100,-2.26,-9.60,2.68,-0.02,0.48,-0.00,19.84
379202,-1.81,-9.62,2.39,-0.14,-0.56,0.03,19.84
379304,0.86,-10.64,-1.94,-0.03,0.35,0.01,19.84
379406,-3.59,-9.05,4.23,-0.08,-0.03,0.01,19.84
379508,1.24,-10.46,-1.30,-0.11,-0.32,0.03,19.84
379610,-1.79,-9.76,1.73,-0.01,0.53,0.01,19.83
379712,-1.95,-9.56,2.54,-0.14,-0.53,0.03,19.84
379812,0.40,-10.51,-1.30,-0.02,0.43,0.02,19.84
379914,-3.45,-8.95,4.26,-0.10,-0.19,0.02,19.84
380016,1.42,-10.36,-1.77,-0.08,-0.17,0.04,19.84
380118,-2.70,-9.22,2.94,-0.01,0.45,0.01,19.83
380220,-1.29,-9.59,1.74,-0.15,-0.61,0.03,19.84
380322,0.68,-10.56,-1.49,-0.02,0.41,0.02,19.84
380424,-3.69,-8.94,4.51,-0.09,-0.12,0.01,19.85
380526,1.28,-10.47,-1.44,-0.10,-0.34,0.03,19.84
380628,-1.95,-9.68,2.12,-0.01,0.53,-0.00,19.84
380730,-1.77,-9.60,2.29,-0.14,-0.55,0.03,19.84
380832,0.85,-10.66,-1.95,-0.03,0.34,0.01,19.84
380934,-3.45,-9.11,4.13,-0.07,0.01,0.01,19.84
381036,0.97,-10.48,-1.10,-0.10,-0.34,0.03,19.83
381136,-2.62,-9.35,2.52,-0.02,0.42,0.01,19.84
381238,-0.70,-9.80,0.78,-0.13,-0.55,0.04,19.84
381340,-0.09,-10.19,-0.78,-0.02,0.45,0.02,19.84
381442,-2.98,-8.99,3.89,-0.11,-0.31,0.02,19.84
381544,1.19,-10.46,-1.70,-0.07,-0.09,0.03,19.84
381646,-3.00,-9.21,3.00,-0.03,0.30,0.00,19.84
381748,-0.11,-10.05,-0.13,-0.13,-0.50,0.03,19.83
381850,-0.32,-10.24,-0.38,-0.02,0.48,0.00,19.83
381952,-2.92,-9.16,3.73,-0.12,-0.35,0.02,19.84
382054,1.20,-10.59,-1.87,-0.06,0.04,0.03,19.84
382156,-3.36,-9.21,3.72,-0.05,0.18,0.01,19.85
382258,0.16,-10.19,-0.01,-0.12,-0.49,0.04,19.85
382360,-0.86,-9.99,0.06,-0.02,0.54,0.01,19.84
382462,-2.47,-9.11,2.88,-0.13,-0.47,0.03,19.84
382562,0.86,-10.44,-1.95,-0.02,0.34,0.02,19.84
382664,-3.44,-8.91,3.66,-0.08,-0.07,0.01,19.84
382766,1.31,-10.44,-1.99,-0.09,-0.24,0.03,19.83
382868,-2.15,-9.63,2.51,-0.01,0.49,0.00,19.83
382970,-1.46,-9.72,2.30,-0.14,-0.57,0.03,19.84
383072,0.42,-10.53,-1.20,-0.02,0.40,0.01,19.84
383174,-3.35,-9.06,4.02,-0.09,-0.17,0.01,19.83
383276,1.13,-10.45,-1.66,-0.09,-0.21,0.03,19.84
383378,-2.46,-9.43,2.53,-0.02,0.42,0.01,19.83
383480,-0.84,-9.87,1.25,-0.13,-0.52,0.04,19.83
383582,0.12,-10.31,-0.93,-0.02,0.40,0.02,19.83
383684,-3.01,-9.04,3.78,-0.09,-0.20,0.02,19.83
383786,0.88,-10.37,-1.36,-0.07,-0.07,0.03,19.83
383888,-2.81,-9.30,3.00,-0.03,0.23,0.01,19.84
383988,0.37,-10.26,-0.38,-0.10,-0.32,0.03,19.84
384090,-1.77,-9.65,1.91,-0.03,0.42,0.00,19.84
384192,-1.66,-9.58,2.03,-0.13,-0.44,0.03,19.84
384294,0.07,-10.45,-0.93,-0.04,0.29,0.01,19.84
384396,-2.96,-9.31,3.69,-0.09,-0.15,0.02,19.84
384498,0.80,-10.51,-1.53,-0.08,-0.09,0.03,19.84
384600,-2.52,-9.41,2.29,-0.03,0.34,0.01,19.84
384702,-0.50,-9.89,0.57,-0.12,-0.47,0.04,19.85
384804,-0.57,-10.00,-0.18,-0.02,0.43,0.01,19.84
384906,-2.43,-9.12,2.89,-0.11,-0.35,0.02,19.83
385008,0.88,-10.40,-1.74,-0.05,0.05,0.03,19.85
385110,-2.90,-9.27,3.49,-0.05,0.15,0.01,19.85
385212,0.21,-10.22,-0.14,-0.11,-0.37,0.03,19.83
385314,-1.32,-9.84,0.69,-0.03,0.44,0.00,19.84
385414,-0.97,-9.85,1.26,-0.13,-0.46,0.03,19.84
385516,-0.17,-10.40,-0.64,-0.03,0.35,0.01,19.84
385618,-2.76,-9.34,3.36,-0.10,-0.23,0.02,19.84
385720,0.70,-10.57,-1.26,-0.06,0.01,0.03,19.83
385822,-2.87,-9.35,3.13,-0.05,0.18,0.01,19.83
385924,-0.09,-10.02,-0.13,-0.12,-0.41,0.04,19.84
386026,-1.18,-9.73,0.33,-0.02,0.43,0.01,19.84
386128,-1.91,-9.32,2.36,-0.13,-0.41,0.03,19.84
386230,0.48,-10.42,-1.49,-0.03,0.25,0.02,19.84
386332,-2.98,-9.22,3.28,-0.07,0.02,0.01,19.84
386434,0.59,-10.33,-1.07,-0.10,-0.26,0.03,19.84
386536,-2.19,-9.55,2.34,-0.03,0.37,-0.00,19.84
386638,-1.30,-9.77,2.00,-0.13,-0.48,0.03,19.84
386740,-0.05,-10.46,-0.71,-0.03,0.37,0.01,19.84
386840,-2.33,-9.38,2.81,-0.12,-0.38,0.02,19.84
386942,0.88,-10.61,-1.84,-0.04,0.10,0.03,19.84
387044,-3.01,-9.25,3.53,-0.06,0.12,0.01,19.84
387146,0.44,-10.18,-0.39,-0.10,-0.36,0.04,19.84
387248,-1.44,-9.66,1.05,-0.02,0.45,0.01,19.84
387350,-1.80,-9.35,2.13,-0.13,-0.46,0.03,19.84
387452,0.53,-10.44,-1.72,-0.02,0.29,0.02,19.85
387554,-3.17,-9.11,3.73,-0.09,-0.09,0.01,19.84
387656,0.89,-10.40,-1.15,-0.10,-0.28,0.03,19.84
387758,-2.22,-9.55,2.48,-0.03,0.44,-0.00,19.83
387860,-1.19,-9.78,1.74,-0.14,-0.53,0.03,19.84
387962,0.03,-10.46,-0.58,-0.02,0.41,0.01,19.84
388064,-3.24,-9.19,3.90,-0.09,-0.16,0.02,19.85
388164,1.03,-10.64,-1.68,-0.05,0.12,0.02,19.85
388266,-3.17,-9.24,3.37,-0.05,0.20,0.01,19.83
388368,0.32,-10.18,-0.37,-0.11,-0.45,0.04,19.85
388470,-1.39,-9.74,0.84,-0.01,0.50,0.01,19.85
388572,-2.27,-9.17,2.77,-0.13,-0.43,0.03,19.84
388674,1.09,-10.46,-2.18,-0.04,0.21,0.03,19.85
388776,-3.28,-9.05,3.69,-0.07,0.05,0.01,19.85
388878,0.80,-10.37,-0.90,-0.11,-0.36,0.03,19.85
388980,-1.65,-9.79,1.53,-0.02,0.50,-0.00,19.85
389082,-1.89,-9.56,2.45,-0.13,-0.49,0.02,19.85
389184,0.60,-10.52,-1.89,-0.04,0.30,0.01,19.87
389286,-3.18,-9.17,3.64,-0.08,-0.09,0.01,19.84
389388,0.79,-10.40,-1.07,-0.10,-0.27,0.03,19.86
389488,-2.99,-9.31,3.23,-0.04,0.22,0.01,19.84
389590,-0.15,-10.03,0.18,-0.12,-0.47,0.04,19.85
389692,-0.88,-9.94,-0.06,-0.01,0.49,0.01,19.84
389794,-2.25,-9.18,2.62,-0.12,-0.40,0.03,19.85
389896,0.87,-10.36,-1.55,-0.05,0.12,0.03,19.85
389998,-3.01,-9.15,3.54,-0.05,0.08,0.01,19.85
390100,0.41,-10.27,-0.66,-0.10,-0.29,0.03,19.85
390202,-1.96,-9.57,1.98,-0.02,0.38,0.00,19.86
390304,-1.33,-9.75,1.89,-0.12,-0.43,0.02,19.86
390406,-0.28,-10.34,-0.40,-0.04,0.34,0.01,19.86
390508,-2.57,-9.27,3.20,-0.11,-0.26,0.01,19.86
390610,0.64,-10.50,-1.55,-0.06,0.07,0.02,19.84
390712,-2.80,-9.39,3.10,-0.05,0.18,0.01,19.84
390814,0.11,-10.18,-0.12,-0.11,-0.36,0.03,19.85
390914,-2.10,-9.60,2.35,-0.02,0.36,0.01,19.85
391016,-0.90,-9.78,1.24,-0.12,-0.44,0.03,19.85
391118,-0.47,-10.07,-0.40,-0.02,0.38,0.01,19.85
391220,-2.37,-9.10,2.93,-0.10,-0.30,0.02,19.83
391322,0.61,-10.34,-1.34,-0.06,0.04,0.03,19.84
391424,-2.82,-9.28,3.27,-0.06,0.09,0.01,19.85
391526,0.32,-10.21,-0.59,-0.10,-0.31,0.03,19.84
391628,-1.70,-9.75,1.51,-0.03,0.41,0.00,19.84
391730,-1.43,-9.71,2.10,-0.12,-0.42,0.02,19.85
391832,-0.12,-10.38,-0.65,-0.04,0.33,0.01,19.85
391934,-2.68,-9.27,3.23,-0.11,-0.23,0.02,19.85
392036,0.67,-10.50,-1.47,-0.07,-0.06,0.03,19.85
392138,-2.78,-9.36,2.92,-0.05,0.21,0.01,19.84
392240,0.05,-10.04,-0.10,-0.12,-0.40,0.04,19.84
392340,-2.03,-9.50,2.16,-0.03,0.39,0.01,19.84
392442,-1.08,-9.65,1.51,-0.13,-0.48,0.03,19.84
392544,-0.16,-10.22,-0.69,-0.02,0.40,0.02,19.85
392646,-3.00,-9.14,3.69,-0.10,-0.20,0.01,19.84
392748,0.97,-10.47,-1.63,-0.07,-0.07,0.03,19.84
392850,-2.90,-9.32,2.89,-0.04,0.27,-0.00,19.85
392952,-0.42,-9.98,0.34,-0.13,-0.49,0.03,19.85
393054,-0.64,-10.16,-0.09,-0.02,0.47,0.01,19.84
393156,-2.64,-9.34,3.37,-0.13,-0.38,0.02,19.84
393258,1.05,-10.62,-1.81,-0.04,0.12,0.03,19.85
393360,-3.22,-9.19,3.40,-0.05,0.20,0.01,19.84
393462,0.38,-10.13,-0.21,-0.12,-0.44,0.04,19.85
393564,-1.30,-9.75,0.83,-0.01,0.51,0.01,19.85
393664,-1.42,-9.62,2.35,-0.14,-0.55,0.03,19.84
393766,0.35,-10.48,-1.12,-0.01,0.39,0.02,19.85
393868,-3.28,-9.03,3.71,-0.10,-0.18,0.01,19.85
393970,1.17,-10.41,-1.63,-0.09,-0.22,0.03,19.85
394072,-2.54,-9.43,2.87,-0.03,0.41,-0.00,19.84
394174,-0.84,-9.96,1.33,-0.14,-0.54,0.03,19.85
394276,-0.10,-10.44,-0.63,-0.01,0.46,0.01,19.86
394378,-3.25,-9.09,4.04,-0.10,-0.20,0.02,19.85
394480,1.19,-10.36,-1.67,-0.08,-0.12,0.03,19.85
394582,-2.90,-9.12,2.81,-0.02,0.32,0.01,19.85
394684,-0.61,-9.88,0.72,-0.14,-0.54,0.03,19.85
394786,-0.20,-10.31,-0.38,-0.01,0.48,0.01,19.85
394886,-2.42,-9.27,2.77,-0.13,-0.44,0.02,19.85
394988,1.21,-10.58,-2.14,-0.04,0.20,0.02,19.85
395090,-3.48,-9.14,4.08,-0.07,0.06,0.01,19.87
395192,0.86,-10.45,-0.77,-0.12,-0.38,0.03,19.84
395294,-1.53,-9.84,1.09,-0.01,0.53,0.01,19.86
395396,-2.00,-9.41,2.57,-0.14,-0.51,0.03,19.86
395498,1.07,-10.44,-2.20,-0.03,0.30,0.02,19.86
395600,-3.43,-8.96,3.87,-0.06,0.08,0.01,19.85
395702,0.85,-10.32,-0.86,-0.12,-0.40,0.03,19.85
395804,-1.83,-9.74,1.96,-0.00,0.50,0.00,19.85
395906,-1.85,-9.55,2.68,-0.14,-0.54,0.02,19.85
396008,1.07,-10.60,-2.43,-0.05,0.27,0.01,19.84
396110,-3.40,-9.02,3.74,-0.07,0.01,0.01,19.86
396210,1.36,-10.54,-2.07,-0.08,-0.16,0.03,19.85
396312,-2.71,-9.37,2.78,-0.02,0.43,0.01,19.85
396414,-0.66,-9.92,0.98,-0.14,-0.57,0.03,19.86
396516,-0.01,-10.30,-0.77,-0.01,0.48,0.01,19.85
396618,-3.31,-8.91,4.14,-0.10,-0.23,0.02,19.86
396720,1.37,-10.48,-1.85,-0.07,-0.11,0.03,19.86
396822,-2.95,-9.27,3.00,-0.02,0.37,0.01,19.86
396924,-0.37,-9.96,0.42,-0.14,-0.55,0.04,19.85
397026,0.00,-10.41,-0.78,-0.02,0.45,0.01,19.86
397128,-3.17,-9.15,4.08,-0.11,-0.28,0.02,19.85
397230,1.20,-10.62,-1.55,-0.07,-0.03,0.03,19.85
397332,-2.91,-9.27,2.78,-0.03,0.35,0.01,19.85
397434,-0.24,-9.96,0.06,-0.13,-0.54,0.03,19.85
397534,-1.27,-9.74,0.58,-0.01,0.54,0.01,19.85
397636,-2.12,-9.33,2.53,-0.14,-0.49,0.03,19.86
397738,1.08,-10.56,-2.14,-0.02,0.26,0.02,19.86
397840,-3.37,-9.08,3.84,-0.08,-0.00,0.01,19.86
397942,0.77,-10.37,-0.85,-0.11,-0.38,0.03,19.86
398044,-1.98,-9.67,2.07,-0.02,0.47,-0.00,19.85
398146,-1.49,-9.76,2.38,-0.14,-0.53,0.03,19.85
398248,0.27,-10.55,-1.03,-0.02,0.39,0.01,19.86
398350,-3.18,-9.01,3.55,-0.09,-0.13,0.01,19.86
398452,1.08,-10.28,-1.85,-0.08,-0.15,0.03,19.85
398554,-2.73,-9.17,3.01,-0.03,0.32,0.01,19.86
398656,-0.64,-9.91,1.07,-0.13,-0.49,0.04,19.87
398758,-0.56,-10.28,-0.14,-0.01,0.46,0.01,19.87
398860,-2.53,-9.24,2.97,-0.13,-0.36,0.02,19.86
398960,0.51,-10.55,-1.67,-0.03,0.29,0.02,19.87
399062,-3.11,-9.11,3.73,-0.09,-0.10,0.01,19.86
399164,0.91,-10.39,-1.55,-0.09,-0.15,0.03,19.87
399266,-2.42,-9.48,2.58,-0.03,0.39,0.00,19.86
399368,-0.72,-9.85,0.95,-0.13,-0.50,0.03,19.86
399470,-0.44,-10.10,-0.21,-0.02,0.44,0.01,19.87
399572,-2.60,-9.14,3.44,-0.11,-0.36,0.02,19.86
399674,0.98,-10.50,-1.72,-0.05,0.04,0.03,19.86
399776,-3.08,-9.23,3.26,-0.06,0.16,0.01,19.87
399878,0.42,-10.23,-0.49,-0.11,-0.38,0.03,19.88
399980,-1.36,-9.87,0.90,-0.02,0.48,0.00,19.87
400082,-1.88,-9.53,2.26,-0.14,-0.46,0.02,19.87
400184,0.49,-10.52,-1.68,-0.03,0.30,0.02,19.88
400286,-3.08,-9.03,3.69,-0.09,-0.11,0.02,19.87
400386,1.01,-10.41,-1.74,-0.06,0.00,0.03,19.87
400488,-3.02,-9.15,3.38,-0.04,0.19,0.01,19.86
400590,0.01,-10.07,-0.12,-0.13,-0.44,0.04,19.87
400692,-1.21,-9.92,0.35,-0.01,0.47,0.00,19.87
400794,-1.97,-9.37,2.34,-0.13,-0.45,0.02,19.87
400896,0.57,-10.52,-1.58,-0.04,0.29,0.02,19.88
400998,-3.15,-9.20,3.64,-0.07,0.00,0.01,19.88
401100,0.77,-10.47,-1.29,-0.10,-0.25,0.03,19.88
401202,-2.32,-9.49,2.49,-0.03,0.39,0.01,19.89
401304,-0.80,-9.82,1.34,-0.13,-0.49,0.03,19.88
401406,-0.11,-10.21,-0.62,-0.02,0.40,0.01,19.88
401508,-2.77,-9.11,3.28,-0.11,-0.30,0.02,19.88
401610,0.97,-10.53,-1.75,-0.05,0.05,0.03,19.88
401712,-2.97,-9.27,3.27,-0.05,0.19,0.00,19.88
401812,0.80,-10.30,-1.15,-0.09,-0.24,0.03,19.87
401914,-2.43,-9.46,2.69,-0.04,0.37,-0.00,19.88
402016,-1.06,-9.84,1.50,-0.14,-0.50,0.03,19.87
402118,-0.28,-10.43,-0.46,-0.02,0.41,0.01,19.87
